longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_house_value,rooms_per_house,bedrooms_ratio,people_per_house,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-121.74,37.29,6.0,7292.0,1295.0,2468.0,1262.0,294700.0,5.7781299524564185,0.17759188151398794,1.9556259904912836,1.0,0.0,0.0,0.0,0.0
-118.41,33.92,32.0,2590.0,607.0,1132.0,555.0,358000.0,4.666666666666667,0.23436293436293437,2.0396396396396397,0.0,1.0,0.0,0.0,0.0
-116.76,32.84,16.0,3311.0,702.0,1627.0,624.0,187200.0,5.306089743589744,0.21202053760193296,2.6073717948717947,1.0,0.0,0.0,0.0,0.0
-119.66,36.33,16.0,2048.0,373.0,1052.0,388.0,92800.0,5.278350515463917,0.18212890625,2.711340206185567,0.0,1.0,0.0,0.0,0.0
-118.29,33.72,39.0,2651.0,590.0,1103.0,508.0,254300.0,5.218503937007874,0.2225575254620898,2.171259842519685,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
-117.32,34.11,41.0,1229.0,302.0,994.0,270.0,67300.0,4.551851851851852,0.24572823433685922,3.6814814814814816,1.0,0.0,0.0,0.0,0.0
-117.09,32.68,20.0,2569.0,737.0,2341.0,705.0,104900.0,3.6439716312056736,0.28688205527442584,3.3205673758865246,1.0,0.0,0.0,0.0,0.0
-117.12,32.78,4.0,2782.0,817.0,1309.0,787.0,124200.0,3.5349428208386278,0.29367361610352266,1.6632782719186785,1.0,0.0,0.0,0.0,0.0
-117.98,33.75,24.0,3865.0,802.0,2670.0,772.0,180000.0,5.006476683937824,0.207503234152652,3.4585492227979273,0.0,1.0,0.0,0.0,0.0
-117.17,34.12,2.0,3867.0,573.0,1275.0,433.0,164400.0,8.930715935334874,0.14817688130333592,2.9445727482678983,,,,,
-121.3,38.04,8.0,2668.0,447.0,1713.0,444.0,117600.0,6.009009009009009,0.16754122938530736,3.858108108108108,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
-121.99,37.54,28.0,3046.0,507.0,1772.0,516.0,227900.0,5.903100775193798,0.1664478003939593,3.434108527131783,0.0,1.0,0.0,0.0,0.0
-117.88,33.7,18.0,2135.0,373.0,1464.0,405.0,225800.0,5.271604938271605,0.17470725995316158,3.6148148148148147,0.0,1.0,0.0,0.0,0.0
,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
-121.97,37.97,27.0,1691.0,289.0,807.0,296.0,210500.0,5.712837837837838,0.17090479006505027,2.7263513513513513,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
-117.2,32.77,31.0,1952.0,471.0,936.0,462.0,196900.0,4.225108225108225,0.24129098360655737,2.0259740259740258,0.0,0.0,0.0,0.0,1.0
-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,195300.0,5.7810690423162585,0.18484416535038717,2.3329621380846324,1.0,0.0,0.0,0.0,0.0
-122.12,37.71,35.0,1037.0,207.0,552.0,210.0,167900.0,4.938095238095238,0.19961427193828352,2.6285714285714286,1.0,0.0,0.0,0.0,0.0
-121.44,38.63,33.0,1077.0,271.0,753.0,236.0,55900.0,4.563559322033898,0.25162488393686167,3.190677966101695,,,,,
-122.19,37.79,28.0,3144.0,761.0,1737.0,669.0,140500.0,4.699551569506727,0.24204834605597964,2.596412556053812,0.0,0.0,0.0,1.0,0.0
-118.14,34.68,31.0,2666.0,662.0,1337.0,602.0,101100.0,4.428571428571429,0.2483120780195049,2.2209302325581395,1.0,0.0,0.0,0.0,0.0
-117.38,34.12,17.0,5959.0,1208.0,4115.0,1088.0,105200.0,5.477022058823529,0.20271857694244,3.782169117647059,0.0,1.0,0.0,0.0,0.0
-118.18,34.08,35.0,2226.0,602.0,2230.0,549.0,129300.0,4.054644808743169,0.27044025157232704,4.061930783242259,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
-117.82,35.03,30.0,2555.0,510.0,1347.0,467.0,71800.0,5.471092077087794,0.19960861056751467,2.8843683083511777,1.0,0.0,0.0,0.0,0.0
-118.29,33.74,29.0,1503.0,411.0,1368.0,390.0,195300.0,3.853846153846154,0.27345309381237526,3.5076923076923077,0.0,0.0,0.0,0.0,1.0
-117.1,32.71,25.0,939.0,247.0,1003.0,240.0,87900.0,3.9125,0.2630457933972311,4.179166666666666,1.0,0.0,0.0,0.0,0.0
-117.95,33.94,31.0,2237.0,431.0,1135.0,434.0,267900.0,5.154377880184332,0.19266875279392043,2.6152073732718892,1.0,0.0,0.0,0.0,0.0
-124.08,40.94,18.0,1550.0,345.0,941.0,335.0,70100.0,4.626865671641791,0.22258064516129034,2.808955223880597,,,,,
-117.66,35.61,5.0,5735.0,932.0,2623.0,862.0,87200.0,6.653132250580047,0.16251089799476895,3.04292343387471,0.0,1.0,0.0,0.0,0.0
-118.33,34.19,45.0,1505.0,347.0,799.0,319.0,217000.0,4.717868338557993,0.23056478405315614,2.5047021943573666,0.0,1.0,0.0,0.0,0.0
-119.76,36.77,36.0,2507.0,466.0,1227.0,474.0,72300.0,5.289029535864979,0.18587953729557238,2.588607594936709,1.0,0.0,0.0,0.0,0.0
-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,114200.0,5.502808988764045,0.17457886676875958,2.764044943820225,0.0,0.0,0.0,0.0,1.0
-123.68,40.24,31.0,1852.0,452.0,917.0,359.0,54300.0,5.158774373259053,0.24406047516198703,2.554317548746518,,,,,
-117.9,33.73,26.0,1324.0,314.0,1804.0,311.0,178500.0,4.257234726688103,0.23716012084592145,5.80064308681672,1.0,0.0,0.0,0.0,0.0
-119.7,36.8,34.0,1768.0,303.0,888.0,314.0,87700.0,5.630573248407643,0.17138009049773756,2.828025477707006,1.0,0.0,0.0,0.0,0.0
-117.09,32.61,21.0,1945.0,430.0,1335.0,419.0,113000.0,4.64200477326969,0.2210796915167095,3.1861575178997614,,,,,
-118.38,33.88,36.0,2501.0,443.0,1031.0,422.0,442100.0,5.92654028436019,0.17712914834066373,2.443127962085308,1.0,0.0,0.0,0.0,0.0
-116.42,33.79,12.0,7095.0,1260.0,1179.0,570.0,285000.0,12.447368421052632,0.17758985200845667,2.068421052631579,0.0,1.0,0.0,0.0,0.0
-118.44,34.22,41.0,1582.0,399.0,1159.0,378.0,168600.0,4.185185185185185,0.252212389380531,3.066137566137566,1.0,0.0,0.0,0.0,0.0
-118.25,34.23,37.0,1954.0,368.0,967.0,370.0,261300.0,5.281081081081081,0.18833162743091095,2.6135135135135137,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
-117.28,32.77,38.0,1267.0,340.0,442.0,250.0,500000.0,5.068,0.26835043409629045,1.768,0.0,0.0,0.0,1.0,0.0
-122.09,37.4,24.0,3983.0,1126.0,2645.0,1072.0,275000.0,3.7154850746268657,0.2827014812955059,2.467350746268657,0.0,0.0,0.0,0.0,1.0
-122.74,38.42,42.0,2050.0,434.0,1073.0,416.0,141000.0,4.927884615384615,0.21170731707317073,2.579326923076923,1.0,0.0,0.0,0.0,0.0
-117.68,34.07,32.0,1775.0,314.0,1067.0,302.0,121300.0,5.877483443708609,0.17690140845070423,3.533112582781457,0.0,1.0,0.0,0.0,0.0
-117.99,33.93,27.0,3708.0,718.0,1921.0,721.0,210400.0,5.142857142857143,0.19363538295577132,2.664355062413315,0.0,1.0,0.0,0.0,0.0
-122.72,40.17,16.0,396.0,78.0,188.0,72.0,87500.0,5.5,0.19696969696969696,2.611111111111111,0.0,1.0,0.0,0.0,0.0
-118.23,33.8,26.0,239.0,135.0,165.0,112.0,187500.0,2.1339285714285716,0.5648535564853556,1.4732142857142858,0.0,1.0,0.0,0.0,0.0
-121.58,39.76,19.0,2487.0,485.0,1110.0,453.0,110200.0,5.490066225165563,0.1950140731805388,2.4503311258278146,0.0,1.0,0.0,0.0,0.0
-122.98,38.44,29.0,4450.0,939.0,1328.0,590.0,162100.0,7.5423728813559325,0.2110112359550562,2.2508474576271187,1.0,0.0,0.0,0.0,0.0
-118.16,34.09,36.0,3334.0,920.0,2881.0,800.0,170800.0,4.1675,0.27594481103779245,3.60125,1.0,0.0,0.0,0.0,0.0
-119.0,35.35,35.0,1164.0,277.0,992.0,284.0,48700.0,4.098591549295775,0.23797250859106528,3.492957746478873,0.0,1.0,0.0,0.0,0.0
-118.21,33.82,43.0,1005.0,199.0,723.0,191.0,162500.0,5.261780104712042,0.19800995024875623,3.7853403141361257,1.0,0.0,0.0,0.0,0.0
-117.9,34.13,5.0,1126.0,316.0,819.0,311.0,139800.0,3.620578778135048,0.28063943161634103,2.6334405144694535,1.0,0.0,0.0,0.0,0.0
-122.44,37.78,44.0,1545.0,334.0,561.0,326.0,412500.0,4.7392638036809815,0.2161812297734628,1.7208588957055215,0.0,1.0,0.0,0.0,0.0
-117.8,33.55,38.0,1757.0,464.0,821.0,426.0,433300.0,4.124413145539906,0.2640865110984633,1.9272300469483568,0.0,1.0,0.0,0.0,0.0
-120.51,41.35,16.0,2843.0,564.0,892.0,386.0,69100.0,7.365284974093265,0.1983819908547309,2.3108808290155443,1.0,0.0,0.0,0.0,0.0
-118.1,33.78,35.0,4466.0,740.0,2134.0,743.0,251800.0,6.010767160161508,0.16569637259292433,2.8721399730820996,0.0,0.0,0.0,1.0,0.0
,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
-117.66,33.57,16.0,2483.0,443.0,1357.0,400.0,214200.0,6.2075,0.1784132098268224,3.3925,1.0,0.0,0.0,0.0,0.0
-117.95,33.93,37.0,2633.0,630.0,1904.0,630.0,161300.0,4.17936507936508,0.23927079377136345,3.022222222222222,,,,,
,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
-117.18,34.48,8.0,3561.0,691.0,2156.0,659.0,86900.0,5.403641881638847,0.19404661611906768,3.2716236722306524,1.0,0.0,0.0,0.0,0.0
-117.91,33.83,37.0,1039.0,260.0,719.0,243.0,161400.0,4.275720164609053,0.2502406159769009,2.9588477366255144,0.0,0.0,0.0,0.0,1.0
-120.29,38.01,12.0,3014.0,560.0,1424.0,485.0,105100.0,6.214432989690722,0.18579960185799602,2.936082474226804,0.0,0.0,0.0,0.0,1.0
-117.92,33.68,28.0,3397.0,597.0,1397.0,560.0,244600.0,6.066071428571429,0.17574330291433618,2.494642857142857,1.0,0.0,0.0,0.0,0.0
-116.91,32.75,5.0,8710.0,1614.0,4372.0,1527.0,240900.0,5.703994760969221,0.18530424799081516,2.8631303208906353,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0
-121.35,38.01,15.0,2682.0,599.0,1520.0,601.0,94400.0,4.462562396006655,0.22334079045488442,2.529118136439268,0.0,1.0,0.0,0.0,0.0
-118.23,33.93,23.0,545.0,131.0,610.0,126.0,95100.0,4.325396825396825,0.24036697247706423,4.841269841269841,,,,,
-118.85,34.21,29.0,2195.0,414.0,1360.0,401.0,206700.0,5.473815461346633,0.18861047835990888,3.3915211970074814,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0
-120.92,37.63,39.0,45.0,8.0,22.0,9.0,450000.0,5.0,0.17777777777777778,2.4444444444444446,0.0,0.0,0.0,0.0,1.0
-119.73,36.76,30.0,1548.0,282.0,886.0,311.0,71300.0,4.977491961414791,0.1821705426356589,2.8488745980707395,1.0,0.0,0.0,0.0,0.0
-118.89,34.33,23.0,366.0,62.0,265.0,66.0,375000.0,5.545454545454546,0.16939890710382513,4.015151515151516,0.0,1.0,0.0,0.0,0.0
-118.36,34.02,46.0,3745.0,798.0,1502.0,808.0,195800.0,4.63490099009901,0.2130841121495327,1.858910891089109,1.0,0.0,0.0,0.0,0.0
-124.11,40.95,19.0,1734.0,365.0,866.0,342.0,81700.0,5.0701754385964914,0.2104959630911188,2.5321637426900585,1.0,0.0,0.0,0.0,0.0
-118.4,34.24,35.0,2552.0,545.0,1850.0,503.0,179500.0,5.073558648111332,0.2135579937304075,3.6779324055666005,0.0,0.0,0.0,1.0,0.0
-118.06,33.99,46.0,1203.0,219.0,637.0,211.0,174400.0,5.701421800947867,0.18204488778054864,3.018957345971564,0.0,1.0,0.0,0.0,0.0
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,80000.0,4.590909090909091,0.23652365236523654,3.2626262626262625,0.0,1.0,0.0,0.0,0.0
-118.4,33.96,44.0,1877.0,314.0,877.0,320.0,363600.0,5.865625,0.16728822589238146,2.740625,0.0,1.0,0.0,0.0,0.0
-118.24,33.97,41.0,1182.0,346.0,1644.0,346.0,115100.0,3.4161849710982657,0.2927241962774958,4.7514450867052025,0.0,1.0,0.0,0.0,0.0
-122.23,38.12,49.0,2715.0,435.0,1006.0,429.0,145800.0,6.328671328671328,0.16022099447513813,2.344988344988345,0.0,1.0,0.0,0.0,0.0
-119.82,36.83,16.0,2868.0,376.0,1016.0,379.0,144700.0,7.567282321899736,0.13110181311018132,2.6807387862796834,0.0,1.0,0.0,0.0,0.0
-117.67,33.61,23.0,3588.0,577.0,1695.0,569.0,243200.0,6.305799648506151,0.1608138238573021,2.9789103690685415,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0
-117.89,33.92,8.0,2120.0,544.0,1281.0,470.0,159500.0,4.51063829787234,0.25660377358490566,2.725531914893617,0.0,0.0,0.0,0.0,1.0
-116.8,33.8,35.0,324.0,63.0,158.0,39.0,100000.0,8.307692307692308,0.19444444444444445,4.051282051282051,1.0,0.0,0.0,0.0,0.0
-117.07,32.7,14.0,2763.0,456.0,1914.0,465.0,143000.0,5.941935483870968,0.16503800217155265,4.116129032258065,0.0,1.0,0.0,0.0,0.0
-117.7,33.54,4.0,4956.0,693.0,1802.0,625.0,354700.0,7.9296,0.13983050847457626,2.8832,0.0,1.0,0.0,0.0,0.0
-117.03,32.73,38.0,3174.0,606.0,1557.0,619.0,123600.0,5.127625201938611,0.19092627599243855,2.515347334410339,,,,,
-121.32,38.21,27.0,2643.0,467.0,1455.0,444.0,146700.0,5.952702702702703,0.17669315172152858,3.277027027027027,0.0,1.0,0.0,0.0,0.0
-121.77,37.31,16.0,1649.0,228.0,769.0,230.0,302600.0,7.1695652173913045,0.13826561552456035,3.3434782608695652,0.0,1.0,0.0,0.0,0.0
-117.94,33.91,18.0,8836.0,1527.0,3946.0,1451.0,313000.0,6.089593383873191,0.1728157537347216,2.7195037904893176,1.0,0.0,0.0,0.0,0.0
-122.04,37.57,12.0,5719.0,1064.0,3436.0,1057.0,231200.0,5.410596026490066,0.18604651162790697,3.250709555345317,,,,,
-121.9,36.59,42.0,2689.0,510.0,1023.0,459.0,301000.0,5.85838779956427,0.18966158423205653,2.2287581699346406,0.0,1.0,0.0,0.0,0.0
-121.83,39.74,34.0,3263.0,604.0,1290.0,594.0,130300.0,5.493265993265993,0.185105730922464,2.1717171717171717,,,,,
-121.22,37.81,20.0,1811.0,352.0,1191.0,327.0,121500.0,5.538226299694189,0.1943677526228603,3.6422018348623855,0.0,1.0,0.0,0.0,0.0
-122.3,38.3,44.0,3690.0,809.0,1922.0,736.0,139800.0,5.013586956521739,0.2192411924119241,2.6114130434782608,0.0,0.0,0.0,1.0,0.0
-117.42,34.0,32.0,1617.0,346.0,1153.0,385.0,96600.0,4.2,0.21397649969078542,2.994805194805195,1.0,0.0,0.0,0.0,0.0
-118.44,34.25,33.0,1121.0,231.0,1038.0,236.0,173700.0,4.75,0.20606601248884923,4.398305084745763,1.0,0.0,0.0,0.0,0.0
-121.97,37.64,32.0,1283.0,194.0,485.0,171.0,431000.0,7.502923976608187,0.15120810600155885,2.8362573099415203,1.0,0.0,0.0,0.0,0.0
-121.88,37.66,29.0,2702.0,680.0,1360.0,642.0,233000.0,4.2087227414330215,0.25166543301258326,2.1183800623052957,1.0,0.0,0.0,0.0,0.0
-122.03,37.98,16.0,1209.0,477.0,627.0,482.0,156300.0,2.508298755186722,0.3945409429280397,1.3008298755186722,1.0,0.0,0.0,0.0,0.0
-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,237500.0,4.503787878787879,0.23633305298570226,2.1856060606060606,,,,,
-118.17,34.01,30.0,1228.0,358.0,1603.0,323.0,130800.0,3.801857585139319,0.2915309446254072,4.962848297213622,0.0,1.0,0.0,0.0,0.0
-121.33,38.0,14.0,3731.0,772.0,1679.0,750.0,119600.0,4.974666666666667,0.20691503618332888,2.2386666666666666,1.0,0.0,0.0,0.0,0.0
-117.36,33.92,7.0,9376.0,1181.0,3570.0,1107.0,315200.0,8.469738030713641,0.1259598976109215,3.2249322493224932,0.0,1.0,0.0,0.0,0.0
-121.9,39.59,20.0,1465.0,278.0,745.0,250.0,93800.0,5.86,0.18976109215017065,2.98,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0
-118.96,35.4,28.0,4667.0,875.0,2404.0,841.0,89000.0,5.549346016646849,0.18748660809942147,2.858501783590963,1.0,0.0,0.0,0.0,0.0
-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,453800.0,8.825539568345324,0.11758712044018749,3.3866906474820144,1.0,0.0,0.0,0.0,0.0
-117.51,34.14,21.0,2455.0,381.0,1094.0,327.0,191700.0,7.507645259938838,0.15519348268839103,3.345565749235474,0.0,1.0,0.0,0.0,0.0
-121.97,37.3,25.0,5463.0,1351.0,2758.0,1310.0,277300.0,4.170229007633588,0.24730001830496065,2.1053435114503816,0.0,1.0,0.0,0.0,0.0
-118.03,34.08,37.0,775.0,179.0,726.0,183.0,159200.0,4.2349726775956285,0.23096774193548386,3.9672131147540983,0.0,1.0,0.0,0.0,0.0
-117.9,34.15,21.0,2056.0,461.0,1332.0,429.0,212800.0,4.792540792540793,0.2242217898832685,3.104895104895105,1.0,0.0,0.0,0.0,0.0
-121.64,36.8,18.0,5915.0,1000.0,2975.0,975.0,255200.0,6.066666666666666,0.16906170752324598,3.051282051282051,1.0,0.0,0.0,0.0,0.0
-120.87,35.41,16.0,2168.0,444.0,782.0,374.0,278100.0,5.7967914438502675,0.2047970479704797,2.090909090909091,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
-118.31,33.77,20.0,5776.0,956.0,2757.0,936.0,416800.0,6.170940170940171,0.16551246537396122,2.9455128205128207,1.0,0.0,0.0,0.0,0.0
-122.09,37.41,14.0,753.0,193.0,421.0,153.0,266700.0,4.921568627450981,0.25630810092961487,2.7516339869281046,1.0,0.0,0.0,0.0,0.0
-117.12,32.75,20.0,1406.0,413.0,850.0,412.0,114600.0,3.412621359223301,0.2937411095305832,2.063106796116505,0.0,0.0,0.0,0.0,1.0
-118.23,33.96,42.0,1977.0,570.0,2406.0,557.0,151600.0,3.5493716337522443,0.2883156297420334,4.3195691202872535,0.0,0.0,0.0,0.0,1.0
-117.41,34.09,21.0,3300.0,587.0,1896.0,572.0,130600.0,5.769230769230769,0.1778787878787879,3.3146853146853146,1.0,0.0,0.0,0.0,0.0
-118.05,33.73,25.0,2472.0,450.0,1301.0,467.0,266100.0,5.293361884368308,0.1820388349514563,2.7858672376873663,,,,,
-122.14,37.67,34.0,3036.0,533.0,1366.0,500.0,192300.0,6.072,0.17555994729907773,2.732,1.0,0.0,0.0,0.0,0.0
-117.89,34.09,37.0,1813.0,394.0,1100.0,375.0,176700.0,4.834666666666666,0.21731936017650302,2.933333333333333,0.0,1.0,0.0,0.0,0.0
-118.01,33.95,37.0,1165.0,210.0,627.0,221.0,181000.0,5.271493212669683,0.18025751072961374,2.83710407239819,1.0,0.0,0.0,0.0,0.0
-121.91,37.31,16.0,2962.0,898.0,1555.0,795.0,216300.0,3.7257861635220126,0.30317353139770425,1.9559748427672956,,,,,
-117.68,34.11,16.0,3190.0,471.0,1414.0,464.0,208600.0,6.875,0.14764890282131662,3.0474137931034484,1.0,0.0,0.0,0.0,0.0
-117.77,34.11,28.0,1998.0,414.0,1124.0,389.0,180900.0,5.136246786632391,0.2072072072072072,2.8894601542416454,0.0,0.0,0.0,0.0,1.0
-122.63,38.94,25.0,661.0,144.0,192.0,93.0,49000.0,7.10752688172043,0.2178517397881997,2.064516129032258,1.0,0.0,0.0,0.0,0.0
-121.31,38.68,16.0,5179.0,1271.0,2181.0,1151.0,82500.0,4.499565595134666,0.24541417262019694,1.894874022589053,1.0,0.0,0.0,0.0,0.0
-121.56,39.1,28.0,2130.0,484.0,1195.0,439.0,45500.0,4.851936218678816,0.2272300469483568,2.722095671981777,,,,,
-118.37,34.05,35.0,2457.0,552.0,1159.0,523.0,345300.0,4.6978967495219885,0.22466422466422467,2.216061185468451,0.0,1.0,0.0,0.0,0.0
-118.32,33.97,46.0,1504.0,270.0,814.0,306.0,157100.0,4.915032679738562,0.17952127659574468,2.6601307189542482,0.0,1.0,0.0,0.0,0.0
,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
-119.96,38.93,22.0,2731.0,632.0,1215.0,483.0,110500.0,5.654244306418219,0.23141706334675943,2.515527950310559,0.0,0.0,0.0,0.0,1.0
-116.31,33.66,7.0,4497.0,831.0,2248.0,713.0,98000.0,6.307152875175316,0.1847898599066044,3.152875175315568,0.0,1.0,0.0,0.0,0.0
-118.15,33.79,25.0,4013.0,1097.0,2297.0,969.0,185900.0,4.141382868937049,0.2733615748816347,2.370485036119711,1.0,0.0,0.0,0.0,0.0
-118.54,34.26,22.0,5303.0,838.0,2372.0,807.0,311800.0,6.571251548946716,0.1580237601357722,2.939281288723668,1.0,0.0,0.0,0.0,0.0
-120.45,34.63,32.0,1840.0,309.0,828.0,333.0,172400.0,5.525525525525525,0.16793478260869565,2.4864864864864864,0.0,1.0,0.0,0.0,0.0
-119.82,36.76,41.0,1973.0,399.0,1107.0,375.0,66900.0,5.261333333333333,0.20223010643689812,2.952,0.0,0.0,0.0,0.0,1.0
-117.93,33.65,26.0,5831.0,1546.0,4738.0,1477.0,213000.0,3.947867298578199,0.2651346252786829,3.2078537576167907,1.0,0.0,0.0,0.0,0.0
-117.86,33.73,26.0,1702.0,456.0,2776.0,463.0,180200.0,3.676025917926566,0.2679200940070505,5.995680345572354,1.0,0.0,0.0,0.0,0.0
-118.02,33.85,31.0,1922.0,329.0,1030.0,353.0,213000.0,5.444759206798867,0.17117585848074923,2.917847025495751,1.0,0.0,0.0,0.0,0.0
-121.42,38.54,29.0,2358.0,493.0,1071.0,470.0,94300.0,5.017021276595744,0.2090754877014419,2.2787234042553193,0.0,1.0,0.0,0.0,0.0
-117.9,33.84,31.0,2043.0,468.0,1524.0,454.0,187400.0,4.5,0.2290748898678414,3.356828193832599,0.0,1.0,0.0,0.0,0.0
-120.46,34.64,37.0,1697.0,334.0,740.0,272.0,148000.0,6.238970588235294,0.19681791396582204,2.7205882352941178,0.0,0.0,0.0,0.0,1.0
-117.08,32.97,3.0,17466.0,3336.0,7644.0,2895.0,246500.0,6.033160621761658,0.19099965647543798,2.6404145077720207,0.0,0.0,0.0,0.0,1.0
-117.79,34.11,18.0,3814.0,721.0,1881.0,692.0,215600.0,5.511560693641618,0.18904037755637126,2.718208092485549,,,,,
-121.87,39.82,11.0,5103.0,825.0,2456.0,810.0,159700.0,6.3,0.16166960611405057,3.0320987654320986,1.0,0.0,0.0,0.0,0.0
-118.27,33.82,28.0,1642.0,434.0,1575.0,420.0,201900.0,3.9095238095238094,0.26431181485992694,3.75,0.0,1.0,0.0,0.0,0.0
-122.09,37.68,41.0,1382.0,353.0,704.0,314.0,197500.0,4.401273885350318,0.25542691751085383,2.2420382165605095,1.0,0.0,0.0,0.0,0.0
-119.67,36.65,20.0,2512.0,449.0,1464.0,450.0,92300.0,5.582222222222223,0.1787420382165605,3.2533333333333334,1.0,0.0,0.0,0.0,0.0
-122.03,37.62,35.0,1298.0,236.0,632.0,204.0,209500.0,6.362745098039215,0.18181818181818182,3.0980392156862746,1.0,0.0,0.0,0.0,0.0
-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,340500.0,4.073717948717949,0.23682140047206923,1.8397435897435896,1.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0
