longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_house_value,rooms_per_house,bedrooms_ratio,people_per_house,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-119.34,36.32,14.0,1204.0,227.0,633.0,247.0,83800.0,4.874493927125506,0.18853820598006646,2.562753036437247,0.0,1.0,0.0,0.0,0.0
-118.42,34.2,24.0,3148.0,908.0,2850.0,839.0,221500.0,3.7520858164481528,0.2884371029224905,3.3969010727056017,1.0,0.0,0.0,0.0,0.0
-117.08,32.82,10.0,5177.0,856.0,2190.0,816.0,271700.0,6.3443627450980395,0.16534672590303265,2.6838235294117645,1.0,0.0,0.0,0.0,0.0
-120.07,36.96,42.0,963.0,216.0,471.0,211.0,66100.0,4.563981042654029,0.22429906542056074,2.2322274881516586,1.0,0.0,0.0,0.0,0.0
-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,60400.0,4.541114058355437,0.23539719626168223,3.6339522546419096,1.0,0.0,0.0,0.0,0.0
-118.26,34.16,18.0,1775.0,525.0,950.0,522.0,177100.0,3.400383141762452,0.29577464788732394,1.8199233716475096,0.0,1.0,0.0,0.0,0.0
-117.02,32.71,20.0,4050.0,745.0,2870.0,761.0,121800.0,5.321944809461235,0.18395061728395062,3.771353482260184,0.0,1.0,0.0,0.0,0.0
-118.36,34.07,48.0,1740.0,360.0,748.0,357.0,411100.0,4.873949579831932,0.20689655172413793,2.0952380952380953,1.0,0.0,0.0,0.0,0.0
-122.34,37.94,31.0,1611.0,455.0,786.0,411.0,145500.0,3.9197080291970803,0.2824332712600869,1.9124087591240877,0.0,1.0,0.0,0.0,0.0
-121.12,38.86,17.0,3949.0,717.0,1683.0,686.0,216500.0,5.756559766763848,0.18156495315269688,2.4533527696793005,1.0,0.0,0.0,0.0,0.0
-115.64,32.75,19.0,377.0,69.0,198.0,55.0,112500.0,6.8545454545454545,0.1830238726790451,3.6,0.0,0.0,0.0,1.0,0.0
-118.17,33.78,44.0,2364.0,746.0,3184.0,672.0,147500.0,3.517857142857143,0.3155668358714044,4.738095238095238,0.0,1.0,0.0,0.0,0.0
,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0
-120.85,37.78,30.0,1120.0,248.0,609.0,237.0,87200.0,4.725738396624473,0.22142857142857142,2.569620253164557,0.0,1.0,0.0,0.0,0.0
-121.37,38.68,29.0,3757.0,646.0,2022.0,611.0,88200.0,6.148936170212766,0.17194570135746606,3.309328968903437,0.0,1.0,0.0,0.0,0.0
-118.42,34.0,45.0,1807.0,355.0,883.0,371.0,329800.0,4.870619946091645,0.19645821804095184,2.3800539083557952,1.0,0.0,0.0,0.0,0.0
-117.07,32.63,37.0,2303.0,379.0,1026.0,357.0,156900.0,6.450980392156863,0.16456795484151107,2.8739495798319328,1.0,0.0,0.0,0.0,0.0
-119.27,36.32,6.0,2881.0,518.0,1432.0,504.0,110200.0,5.716269841269841,0.17979868101353697,2.8412698412698414,0.0,0.0,0.0,1.0,0.0
,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0
-117.32,33.01,29.0,3584.0,712.0,1619.0,667.0,394400.0,5.373313343328336,0.19866071428571427,2.427286356821589,1.0,0.0,0.0,0.0,0.0
-117.69,33.55,4.0,1764.0,220.0,705.0,224.0,384200.0,7.875,0.12471655328798185,3.1473214285714284,,,,,
-117.15,32.92,16.0,1972.0,402.0,1377.0,413.0,168300.0,4.774818401937046,0.20385395537525355,3.334140435835351,1.0,0.0,0.0,0.0,0.0
-117.25,34.53,13.0,5841.0,955.0,2455.0,915.0,158200.0,6.383606557377049,0.1634994007875364,2.6830601092896176,0.0,1.0,0.0,0.0,0.0
-122.82,38.4,40.0,2406.0,423.0,1054.0,426.0,215900.0,5.647887323943662,0.17581047381546136,2.4741784037558685,0.0,1.0,0.0,0.0,0.0
-117.08,32.78,21.0,2919.0,496.0,984.0,443.0,222800.0,6.589164785553048,0.1699212058924289,2.221218961625282,0.0,0.0,0.0,0.0,1.0
-116.97,32.81,19.0,1573.0,471.0,844.0,414.0,125000.0,3.7995169082125604,0.2994278448823903,2.0386473429951693,1.0,0.0,0.0,0.0,0.0
-122.04,37.3,26.0,1714.0,270.0,778.0,262.0,417000.0,6.541984732824427,0.15752625437572929,2.969465648854962,0.0,1.0,0.0,0.0,0.0
-118.6,34.2,10.0,2869.0,941.0,2162.0,829.0,150000.0,3.4607961399276235,0.3279888462879052,2.6079613992762365,,,,,
-121.57,39.8,23.0,790.0,137.0,365.0,152.0,115200.0,5.197368421052632,0.17341772151898735,2.401315789473684,1.0,0.0,0.0,0.0,0.0
-119.79,36.7,23.0,1731.0,363.0,1210.0,341.0,49500.0,5.07624633431085,0.2097053726169844,3.5483870967741935,1.0,0.0,0.0,0.0,0.0
-122.03,37.61,36.0,1409.0,271.0,1002.0,281.0,164900.0,5.01423487544484,0.1923349893541519,3.565836298932384,0.0,0.0,0.0,1.0,0.0
-121.42,37.74,19.0,1393.0,367.0,915.0,355.0,103100.0,3.923943661971831,0.26346015793251976,2.5774647887323945,0.0,1.0,0.0,0.0,0.0
,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0
-118.17,33.86,10.0,1664.0,508.0,1369.0,493.0,175000.0,3.3752535496957403,0.30528846153846156,2.7768762677484786,0.0,1.0,0.0,0.0,0.0
-117.27,34.1,9.0,3904.0,1042.0,3688.0,896.0,78000.0,4.357142857142857,0.26690573770491804,4.116071428571429,1.0,0.0,0.0,0.0,0.0
-118.46,33.99,44.0,1122.0,287.0,531.0,256.0,335900.0,4.3828125,0.2557932263814617,2.07421875,0.0,1.0,0.0,0.0,0.0
-122.15,37.74,49.0,1325.0,277.0,764.0,282.0,118000.0,4.698581560283688,0.2090566037735849,2.7092198581560285,0.0,1.0,0.0,0.0,0.0
-115.54,32.99,23.0,1459.0,373.0,1148.0,388.0,69400.0,3.7603092783505154,0.2556545579163811,2.9587628865979383,1.0,0.0,0.0,0.0,0.0
-122.09,37.07,33.0,3581.0,734.0,1780.0,663.0,214300.0,5.4012066365007545,0.20497067858140183,2.6847662141779787,0.0,1.0,0.0,0.0,0.0
-118.28,33.92,37.0,1761.0,409.0,1309.0,357.0,175900.0,4.932773109243698,0.23225440090857466,3.6666666666666665,0.0,0.0,0.0,0.0,1.0
-124.14,40.59,17.0,2985.0,610.0,1544.0,584.0,76800.0,5.111301369863014,0.20435510887772193,2.643835616438356,1.0,0.0,0.0,0.0,0.0
-118.28,34.1,48.0,805.0,246.0,633.0,235.0,200000.0,3.425531914893617,0.30559006211180123,2.6936170212765957,0.0,1.0,0.0,0.0,0.0
-118.1,33.96,36.0,2013.0,435.0,1476.0,475.0,192100.0,4.237894736842105,0.21609538002980627,3.1073684210526316,0.0,0.0,0.0,0.0,1.0
-122.49,37.69,35.0,2576.0,443.0,1273.0,433.0,272800.0,5.94919168591224,0.171972049689441,2.9399538106235568,0.0,0.0,0.0,1.0,0.0
-118.31,33.79,35.0,2290.0,563.0,1374.0,530.0,254700.0,4.320754716981132,0.24585152838427948,2.5924528301886793,0.0,1.0,0.0,0.0,0.0
-118.11,33.95,34.0,2319.0,334.0,941.0,356.0,452300.0,6.514044943820225,0.14402759810263044,2.643258426966292,1.0,0.0,0.0,0.0,0.0
-121.11,38.04,32.0,1083.0,188.0,471.0,178.0,187500.0,6.084269662921348,0.17359187442289936,2.646067415730337,1.0,0.0,0.0,0.0,0.0
-120.39,38.03,20.0,1551.0,309.0,647.0,228.0,139100.0,6.802631578947368,0.19922630560928434,2.837719298245614,1.0,0.0,0.0,0.0,0.0
-118.33,33.97,47.0,1830.0,369.0,922.0,377.0,156400.0,4.8541114058355435,0.20163934426229507,2.4456233421750664,1.0,0.0,0.0,0.0,0.0
-120.96,37.66,15.0,2485.0,434.0,1296.0,434.0,145200.0,5.725806451612903,0.17464788732394365,2.986175115207373,0.0,1.0,0.0,0.0,0.0
-119.64,37.31,15.0,2654.0,530.0,1267.0,489.0,104400.0,5.427402862985685,0.199698568198945,2.591002044989775,0.0,1.0,0.0,0.0,0.0
-117.07,32.57,14.0,1527.0,357.0,1224.0,363.0,93600.0,4.206611570247934,0.2337917485265226,3.371900826446281,0.0,1.0,0.0,0.0,0.0
-117.16,32.72,27.0,1245.0,471.0,653.0,451.0,225000.0,2.7605321507760534,0.3783132530120482,1.4478935698447895,0.0,1.0,0.0,0.0,0.0
-118.42,34.04,46.0,1508.0,276.0,639.0,273.0,409800.0,5.523809523809524,0.1830238726790451,2.340659340659341,1.0,0.0,0.0,0.0,0.0
-121.96,37.31,31.0,3890.0,711.0,1898.0,717.0,290900.0,5.425383542538354,0.1827763496143959,2.6471408647140864,,,,,
-117.1,32.58,29.0,1061.0,202.0,759.0,206.0,136800.0,5.150485436893204,0.19038642789820923,3.6844660194174756,1.0,0.0,0.0,0.0,0.0
-118.24,34.23,41.0,1912.0,308.0,896.0,314.0,352700.0,6.089171974522293,0.16108786610878661,2.8535031847133756,0.0,0.0,0.0,0.0,1.0
-122.04,38.68,26.0,1113.0,222.0,689.0,234.0,83600.0,4.756410256410256,0.19946091644204852,2.9444444444444446,,,,,
-121.78,37.67,28.0,1773.0,278.0,804.0,269.0,201100.0,6.591078066914498,0.15679639029892836,2.9888475836431225,1.0,0.0,0.0,0.0,0.0
-122.67,38.43,17.0,1804.0,304.0,750.0,298.0,196400.0,6.053691275167785,0.16851441241685144,2.5167785234899327,0.0,1.0,0.0,0.0,0.0
-120.86,37.49,37.0,1084.0,271.0,893.0,236.0,69500.0,4.593220338983051,0.25,3.7838983050847457,0.0,1.0,0.0,0.0,0.0
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,151700.0,6.119891008174387,0.1827693677649154,2.85149863760218,0.0,1.0,0.0,0.0,0.0
-117.92,34.08,35.0,1860.0,323.0,1011.0,305.0,207000.0,6.098360655737705,0.1736559139784946,3.314754098360656,1.0,0.0,0.0,0.0,0.0
-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,115400.0,4.210416666666666,0.2612568035625928,2.9375,0.0,0.0,0.0,0.0,1.0
-121.22,37.8,28.0,2608.0,576.0,1719.0,554.0,94400.0,4.707581227436823,0.22085889570552147,3.1028880866425994,0.0,0.0,0.0,1.0,0.0
-120.04,36.93,11.0,3606.0,699.0,2074.0,644.0,63300.0,5.599378881987578,0.19384359400998336,3.220496894409938,0.0,1.0,0.0,0.0,0.0
-122.01,36.99,28.0,1321.0,240.0,652.0,239.0,263100.0,5.527196652719665,0.18168054504163514,2.728033472803347,1.0,0.0,0.0,0.0,0.0
